phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi,split_factor,sub_bins_count,sub_bins_sizes,noise_bins_count,noise_ratio
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,5|1|2,397,397,20.65,70.1,76.46,397,51.13,88.04,89.27,81.37,86.49,keibajo_code,10,"57,51,47,44,41,39,39,38,26,15",8,80.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,2|1.0|1.0,296,296,19.93,75.78,75.66,296,52.36,92.67,89.24,87.13,90.82,tenkai_kigo_code,5,"150,112,25,6,3",3,60.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,2|中距離|00,686,686,19.24,67.08,73.79,686,50.44,82.81,89.23,83.65,88.11,keibajo_code,10,"107,102,84,80,73,71,55,41,37,36",3,30.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|マイル|5,232,232,19.83,65.43,72.02,232,53.02,76.29,89.19,85.79,88.53,keibajo_code,7,"45,38,37,36,33,25,18",7,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+kyakushitsu,2|00|1,169,169,26.04,98.64,92.77,169,52.07,86.57,89.18,84.66,88.97,keibajo_code,10,"26,20,20,17,17,16,15,14,13,11",10,100.0
3,KEIBAJO_SURFACE_07_芝,omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,3|1.0|1.0,176,176,12.5,130.97,90.32,176,34.66,98.18,89.18,80.15,85.43,class_code,14,"56,45,22,8,7,7,7,7,7,5,2,1,1,1",13,92.9
3,KEIBAJO_SURFACE_07_ダ,kyori_tekisei_2+joken_class_code+hizume_code,5|1|22,131,131,11.45,96.64,77.89,131,36.64,86.72,89.18,82.59,92.1,tenkai_kigo_code,5,"67,24,17,14,9",4,80.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyakushitsu+kijun_ninkijun_tansho+gekiso_juni,2|1|1.0,201,201,33.83,64.38,65.18,201,72.64,82.19,89.18,87.19,89.05,class_code,5,"131,58,7,4,1",3,60.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,2|マイル|0.0,356,356,15.17,63.62,89.16,356,38.2,83.65,89.16,81.86,87.04,class_code,18,"79,55,43,33,23,22,21,16,13,11,11,10,8,5,3,1,1,1",16,88.9
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|1.0,252,252,28.17,103.21,96.16,252,51.98,81.51,89.15,80.61,83.57,class_code,6,"111,70,31,3,2,1",4,66.7
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_tekisei,2|0.0|5,421,421,21.62,75.25,72.53,421,53.44,83.87,89.12,83.88,87.99,keibajo_code,10,"61,54,53,53,41,40,35,30,29,25",6,60.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|32.0|1.0,166,166,25.9,87.35,92.04,166,54.22,100.24,89.11,80.19,83.43,keibajo_code,10,"31,26,24,21,14,13,13,13,6,5",10,100.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,2|中距離|0.0,259,259,10.81,51.78,77.12,259,37.45,87.53,89.08,81.86,87.04,class_code,16,"63,38,38,33,17,13,12,10,10,7,7,5,3,1,1,1",15,93.8
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+omo_tekisei_code,2|H|2,293,293,20.14,72.46,80.09,293,48.46,82.05,89.03,81.15,86.69,class_code,11,"70,69,64,56,25,4,1,1,1,1,1",7,63.6
3,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,3|2|1.0,152,152,16.45,58.42,64.01,152,49.34,85.0,89.02,85.74,88.19,kyori_kubun,3,"106,23,23",2,66.7
3,COURSE_27_左回り平坦O字_ダ,manken_shirushi+da_tekisei_code+uma_start_shisu,2|2|0.0,132,132,12.88,73.33,75.46,132,38.64,94.85,89.01,85.31,90.52,class_code,12,"61,19,16,16,5,4,4,2,2,1,1,1",11,91.7
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+joshodo_code,5|短距離|3,163,163,20.25,67.98,87.6,163,46.63,87.36,89.0,83.04,87.2,keibajo_code,9,"48,30,22,18,17,13,7,5,3",9,100.0
3,KEIBAJO_SURFACE_07_ダ_新馬,ls_shisu_juni+uma_deokure_ritsu+kishu_kitai_tansho_ritsu,5.0|0.0|2.4,132,132,1.52,32.27,42.35,132,17.42,115.45,88.97,80.89,88.73,class_code,6,"109,12,4,3,3,1",5,83.3
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,2.0|10|38,182,182,7.14,41.37,57.88,182,35.16,100.27,88.94,80.42,85.23,tenkai_kigo_code,5,"92,36,30,22,2",4,80.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,manken_shirushi+kyakushitsu+hizume_code,5|3|10,130,130,10.77,72.92,88.78,130,36.15,121.54,88.93,80.97,86.32,tenkai_kigo_code,4,"72,39,14,5",3,75.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,3|1|1.0,167,167,26.35,154.91,122.28,167,44.31,98.8,88.87,80.94,85.37,class_code,13,"43,29,21,21,17,9,8,7,4,3,2,2,1",13,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+kijun_ninkijun_tansho+gekiso_juni,2|2|1.0,144,144,24.31,85.42,88.4,144,61.11,85.49,88.86,86.55,90.33,tenkai_kigo_code,5,"53,44,25,18,4",4,80.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,2|0|2.0,166,166,15.06,64.94,74.17,166,44.58,80.06,88.86,80.61,83.57,class_code,4,"80,39,17,3",3,75.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+hizume_code,2|5|23,233,233,18.88,54.33,66.11,233,52.79,76.82,88.8,82.04,90.09,keibajo_code,10,"44,42,40,20,19,19,15,12,12,10",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,5|短距離|1,396,396,24.24,67.55,81.2,396,53.54,84.14,88.74,82.95,87.92,keibajo_code,10,"63,56,50,42,39,36,33,32,27,18",7,70.0
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|4|1.0,148,148,27.03,107.97,86.66,148,56.76,95.07,88.73,82.15,88.86,tenkai_kigo_code,5,"50,37,32,23,6",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyori_kubun,2|H|中距離,355,355,17.18,61.86,72.52,355,47.61,81.49,88.73,81.15,87.24,keibajo_code,10,"67,54,54,48,46,45,13,12,10,6",7,70.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+omo_tekisei_code,2|3|2,356,356,17.98,67.81,69.63,356,50.0,81.66,88.71,84.61,88.74,keibajo_code,10,"54,50,46,37,35,33,33,27,24,17",8,80.0
3,COURSE_27_左回り急坂U字_ダ,kyakushitsu+pace_shisu_juni+ten_shisu_juni,1|1.0|1.0,200,200,18.5,82.85,82.68,200,44.0,91.95,88.7,82.31,85.62,class_code,16,"69,62,18,15,9,7,5,4,3,2,1,1,1,1,1,1",14,87.5
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,5|0.0|2,263,263,22.43,79.96,86.5,263,49.81,89.43,88.62,83.64,87.88,keibajo_code,10,"42,33,32,32,30,26,21,18,17,12",10,100.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+omo_tekisei_code+uma_deokure_ritsu,2|3|0.0,179,179,15.08,46.59,80.96,179,40.22,80.5,88.62,88.31,90.53,class_code,15,"41,28,21,20,18,8,8,8,7,6,5,4,3,1,1",15,100.0
3,COURSE_27_北海道U字_ダ,kyakushitsu+kyori_tekisei+kijun_ninkijun_tansho,2|1|3,134,134,14.93,87.76,86.52,134,47.01,84.33,88.56,87.73,93.09,class_code,9,"51,39,17,9,8,6,2,1,1",8,88.9
3,COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+uma_start_shisu,3.0|2|0.0,168,168,15.48,93.51,99.86,168,40.48,102.44,88.55,83.26,86.67,class_code,11,"52,35,32,16,11,7,6,5,2,1,1",10,90.9
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+kyori_kubun,5|0.0|短距離,202,202,26.24,76.44,85.94,202,53.96,88.47,88.55,85.68,88.9,keibajo_code,10,"27,26,26,26,20,19,17,16,13,12",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|中距離|2,354,354,19.49,69.38,76.63,354,49.15,80.17,88.55,81.3,86.53,keibajo_code,10,"59,45,45,43,33,32,31,31,20,15",9,90.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,2|5|2,340,340,19.41,74.38,73.76,340,50.59,82.97,88.45,83.92,89.21,keibajo_code,10,"55,46,38,36,35,34,31,24,24,17",9,90.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,1|2|1.0,189,189,19.58,63.17,78.68,189,44.97,82.49,88.44,82.57,86.4,class_code,13,"59,49,28,17,17,6,3,2,2,2,2,1,1",12,92.3
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,3|1.0|1.0,190,190,17.37,82.84,90.87,190,43.16,88.11,88.4,87.13,90.82,tenkai_kigo_code,5,"109,71,4,4,2",3,60.0
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,4|1.0|1.0,151,151,19.87,98.01,78.89,151,45.7,87.15,88.36,82.85,89.08,keibajo_code,10,"29,25,24,17,17,16,11,6,5,1",10,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,joshodo_code+ten_shisu_juni+kijun_ninkijun_tansho,3|2.0|1,130,130,36.92,75.54,76.94,130,70.0,83.15,88.35,81.27,84.34,tenkai_kigo_code,4,"43,39,31,17",4,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,2|中距離|5,651,651,19.82,67.54,73.78,651,51.0,83.7,88.35,82.95,87.92,keibajo_code,10,"104,87,80,75,70,68,54,42,36,35",3,30.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|3|3,139,139,14.39,49.14,53.27,139,50.36,97.91,88.35,81.0,87.52,keibajo_code,10,"27,17,16,16,15,12,12,8,8,8",10,100.0
3,KEIBAJO_SURFACE_08_芝_条件戦,tenkai_kigo_code+agari_shisu_juni+hizume_code,3|3.0|10,154,154,16.23,99.68,84.51,154,44.81,88.64,88.32,80.5,83.64,class_code,5,"108,36,6,3,1",4,80.0
3,KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+kyakushitsu+tenkai_kigo_code,3|3|0,156,156,1.92,72.63,28.19,156,22.44,92.12,88.3,84.74,89.42,class_code,5,"136,11,6,2,1",4,80.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,2|1|1.0,152,152,17.11,60.86,80.04,152,42.76,80.99,88.19,82.57,86.4,class_code,11,"45,40,17,15,12,9,4,4,3,2,1",11,100.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+uma_deokure_ritsu+omo_tekisei_code,5|0.0|2,148,148,18.92,78.18,74.05,148,47.97,81.89,88.14,82.33,87.64,keibajo_code,10,"25,21,19,15,14,13,12,11,10,8",10,100.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|2,241,241,18.67,63.78,74.56,241,49.79,80.62,88.1,83.0,84.98,keibajo_code,10,"35,33,28,25,22,21,21,20,20,16",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+pace_yoso+rotation,1|H|2.0,163,163,19.63,93.56,94.3,163,41.1,86.99,88.09,80.49,85.91,tenkai_kigo_code,5,"57,44,39,21,2",4,80.0
3,SURFACE_2_ダ_1勝クラス,kyakushitsu+gekiso_juni+uma_deokure_ritsu,2|1.0|0.0,130,130,23.85,95.54,98.92,130,48.46,99.46,88.06,82.16,87.43,keibajo_code,9,"27,27,27,24,9,8,5,2,1",9,100.0
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+uma_deokure_ritsu+ten_shisu_juni,M|0.0|2.0,134,134,20.9,106.87,135.9,134,38.81,83.96,88.05,80.54,88.66,tenkai_kigo_code,5,"95,16,12,6,5",4,80.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+kyori_kubun+uma_deokure_ritsu,3|長距離|0.0,163,163,17.18,65.4,84.4,163,44.17,80.92,88.04,81.86,87.04,class_code,14,"44,25,16,12,12,11,10,9,9,5,4,3,2,1",14,100.0
3,SURFACE_2_芝_新馬,kijun_ninkijun_tansho+gekiso_juni+pace_shisu_juni,1|2.0|1.0,130,130,33.85,75.62,77.37,130,67.69,84.62,87.97,80.5,84.18,keibajo_code,10,"19,18,18,16,14,14,10,9,8,4",10,100.0
3,KEIBAJO_SURFACE_05_芝_未勝利,omo_tekisei_code+uma_deokure_ritsu+kyori_tekisei,2|0.0|2,145,145,15.17,55.52,87.51,145,42.76,90.48,87.92,81.43,85.05,class_code,8,"103,20,14,4,1,1,1,1",7,87.5
3,KEIBAJO_SURFACE_05_ダ_条件戦,pace_yoso+rotation+ten_shisu_juni,H|2.0|1.0,141,141,19.86,64.61,86.58,141,46.81,75.32,87.88,84.15,88.75,tenkai_kigo_code,5,"85,42,9,4,1",4,80.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|36.0|1.0,185,185,29.19,95.41,92.23,185,53.51,79.51,87.87,80.19,83.43,keibajo_code,10,"34,31,28,27,18,16,12,7,6,6",10,100.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+uma_deokure_ritsu+uma_start_shisu,3|0.0|0.0,144,144,16.67,56.81,85.06,144,42.36,81.88,87.87,83.3,91.62,class_code,16,"33,24,14,11,11,11,10,8,6,6,3,2,2,1,1,1",16,100.0
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1|1.0|1.0,145,145,10.34,96.76,80.04,145,31.03,93.24,87.87,82.85,89.08,keibajo_code,10,"25,21,19,18,18,16,11,7,5,5",10,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+kijun_ninkijun_tansho+gekiso_juni,M|2|1.0,136,136,19.85,67.43,73.46,136,59.56,83.75,87.86,85.33,88.89,tenkai_kigo_code,5,"53,33,27,17,6",4,80.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,pace_yoso+rotation+gekiso_juni,H|2.0|1.0,195,195,29.23,77.03,77.02,195,58.97,79.69,87.85,80.63,86.41,class_code,5,"134,52,5,3,1",3,60.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+da_tekisei_code,2|H|2,256,256,21.88,60.16,72.51,256,53.91,76.48,87.78,83.4,90.25,keibajo_code,10,"42,41,38,28,25,23,19,16,12,12",10,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,中距離|1|2.0,140,140,32.86,76.29,73.31,140,70.0,87.21,87.75,82.62,89.48,tenkai_kigo_code,5,"53,38,33,15,1",4,80.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,pace_yoso+rotation+gekiso_juni,H|2.0|2.0,158,158,22.15,100.32,88.91,158,50.63,86.58,87.69,80.63,86.41,tenkai_kigo_code,5,"68,40,29,19,2",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+umakigo_code,2|H|00,552,552,17.93,62.34,69.95,552,48.73,81.05,87.69,85.08,88.56,class_code,11,"136,129,119,112,37,8,5,3,1,1,1",7,63.6
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+kyori_tekisei,5|マイル|1,226,226,21.24,114.82,80.57,226,50.88,82.43,87.65,82.95,87.92,keibajo_code,7,"69,52,43,33,11,10,8",5,71.4
3,KEIBAJO_SURFACE_07_芝,agari_shisu_juni+ichi_shisu_juni+ten_shisu_juni,1.0|1.0|1.0,155,155,34.84,87.74,88.76,155,65.16,88.19,87.63,87.04,89.26,kyori_kubun,3,"94,49,12",2,66.7
3,KEIBAJO_SURFACE_07_芝_条件戦,ichi_shisu_juni+ten_shisu_juni+agari_shisu_juni,1.0|1.0|1.0,155,155,34.84,87.74,88.76,155,65.16,88.19,87.63,88.71,90.19,kyori_kubun,3,"94,49,12",2,66.7
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+kijun_ninkijun_tansho+gekiso_juni,H|1|1.0,146,146,32.19,64.11,68.64,146,69.18,82.88,87.59,85.33,88.89,tenkai_kigo_code,5,"40,40,35,29,2",5,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,pace_yoso+manken_shirushi+kijun_ninkijun_tansho,M|1|5,142,142,8.45,110.56,96.68,142,32.39,85.92,87.58,88.16,92.89,tenkai_kigo_code,5,"52,38,25,19,8",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,5|2|2,247,247,23.48,87.37,86.69,247,49.8,84.45,87.58,81.0,87.52,keibajo_code,10,"43,42,34,25,25,25,18,16,14,5",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+umakigo_code,5|短距離|00,395,395,22.78,62.46,78.75,395,51.9,84.25,87.57,83.65,88.11,keibajo_code,10,"65,51,49,47,38,35,34,32,27,17",8,80.0
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|3|1.0,168,168,22.02,65.12,68.91,168,54.76,100.54,87.51,82.15,88.86,tenkai_kigo_code,5,"82,42,24,18,2",4,80.0
3,KEIBAJO_SURFACE_08_芝,nyukyu_nannichimae+omo_tekisei_code+uma_start_shisu,24.0|2|0.0,144,144,13.89,82.43,85.54,144,38.19,90.97,87.5,86.12,87.01,class_code,15,"39,28,14,13,11,11,8,5,4,2,2,2,2,2,1",15,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+kyakushitsu,2|5|1,164,164,26.22,97.74,90.93,164,51.83,86.89,87.43,80.69,86.24,keibajo_code,10,"27,20,19,17,15,15,15,14,12,10",10,100.0
3,KEIBAJO_SURFACE_05_ダ_条件戦,uma_deokure_ritsu+rotation+ten_shisu_juni,0.0|2.0|1.0,139,139,19.42,70.36,85.74,139,46.76,75.4,87.37,85.84,86.94,tenkai_kigo_code,5,"84,36,12,6,1",4,80.0
3,KEIBAJO_SURFACE_09_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,4|0|1.0,132,132,25.0,104.32,86.81,132,53.79,102.8,87.36,83.73,86.73,tenkai_kigo_code,5,"48,35,33,14,2",5,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+hizume_code,5|00|22,146,146,22.6,107.81,90.38,146,49.32,83.63,87.27,86.25,93.04,keibajo_code,10,"31,21,15,15,14,13,11,9,9,8",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|2|2,239,239,20.92,69.16,73.97,239,51.88,77.7,87.25,81.0,87.52,keibajo_code,10,"37,34,28,25,25,24,21,17,15,13",10,100.0
3,KEIBAJO_SURFACE_05_芝,kyori_tekisei_2+uma_deokure_ritsu+kyakushitsu,2|0.0|3,193,193,14.51,66.27,79.4,193,40.93,83.94,87.24,81.56,88.66,class_code,14,"40,35,28,24,12,10,8,7,6,6,5,5,4,3",14,100.0
3,COURSE_27_北海道U字_芝,uma_deokure_ritsu+tenkai_kigo_code+agari_shisu_juni,0.0|3|3.0,152,152,15.79,98.29,87.68,152,40.79,96.84,87.23,80.46,85.68,class_code,12,"62,41,18,9,7,5,3,2,2,1,1,1",11,91.7
3,SURFACE_2_芝_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni,4|05|1.0,171,171,26.9,76.2,84.11,171,56.73,92.34,87.22,80.67,85.27,tenkai_kigo_code,5,"56,54,39,20,2",3,60.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_kubun+omo_tekisei_code,2|中距離|2,196,196,16.84,66.68,67.38,196,47.96,83.11,87.21,82.24,87.55,keibajo_code,10,"30,29,23,22,21,20,17,15,10,9",10,100.0
3,KEIBAJO_SURFACE_09_ダ_条件戦,omo_tekisei_code+kijun_ninkijun_tansho+gekiso_juni,2|1|2.0,164,164,35.37,86.46,82.53,164,67.68,86.46,87.19,86.55,90.33,tenkai_kigo_code,5,"52,46,45,20,1",4,80.0
3,COURSE_27_北海道U字_芝,kyori_tekisei+uma_start_shisu+gekiso_juni,1|0.0|1.0,145,145,19.31,114.14,79.18,145,45.52,83.52,87.13,80.46,83.82,class_code,17,"43,27,17,12,8,7,7,6,3,3,3,2,2,2,1,1,1",17,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_deokure_ritsu+shiba_tekisei_code,5|0.0|2,201,201,19.4,78.81,77.81,201,47.76,78.96,87.11,80.43,86.19,keibajo_code,10,"28,27,26,21,19,19,18,15,14,14",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,2|5|3,365,365,15.89,54.11,60.95,365,49.32,84.82,87.11,81.37,86.49,keibajo_code,10,"62,58,51,40,34,30,26,24,22,18",7,70.0
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+joshodo_code+omo_tekisei_code,5|3|3,161,161,17.39,168.45,117.14,161,37.89,95.84,87.09,84.61,88.74,keibajo_code,10,"30,26,23,20,19,13,9,9,7,5",10,100.0
3,COURSE_27_特殊A_芝,rotation+shiba_tekisei_code+uma_start_shisu,2.0|2|0.0,157,157,13.38,85.92,96.81,157,35.67,73.63,87.08,83.26,86.67,class_code,11,"43,38,30,20,10,6,4,2,2,1,1",11,100.0
3,KEIBAJO_SURFACE_08_芝_条件戦,kyori_kubun+uma_start_shisu+ichi_shisu_juni,中距離|0.0|1.0,131,131,16.79,94.35,87.93,131,45.04,81.91,87.06,81.2,85.62,tenkai_kigo_code,5,"57,42,20,10,2",4,80.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,中距離|33.0|1.0,152,152,19.74,126.84,69.65,152,52.63,86.51,87.06,80.19,83.43,keibajo_code,10,"31,23,15,15,13,12,12,11,11,9",10,100.0
3,SURFACE_2_芝_条件戦,kyori_kubun+manken_shisu+pace_shisu_juni,マイル|33.0|1.0,136,136,30.15,98.09,101.69,136,53.68,83.01,87.01,80.19,83.43,keibajo_code,7,"54,21,20,13,11,10,7",6,85.7
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+uma_deokure_ritsu+ten_shisu_juni,S|0.0|1.0,143,143,8.39,35.66,57.49,143,38.46,87.13,87.01,80.54,88.66,class_code,5,"103,27,11,1,1",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+uma_start_shisu+omo_tekisei_code,2|0.0|2,192,192,22.92,98.91,87.71,192,48.44,81.04,86.99,87.87,90.84,keibajo_code,10,"36,31,21,21,17,17,14,14,13,8",10,100.0
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+kijun_ninkijun_tansho+pace_shisu_juni,2.0|1|1.0,172,172,40.7,79.77,83.37,172,68.6,83.2,86.99,84.5,88.32,tenkai_kigo_code,5,"52,49,44,25,2",4,80.0
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+joken_class_code+agari_shisu_juni,3|0|2.0,139,139,18.71,58.56,85.56,139,46.76,86.19,86.97,80.61,83.57,class_code,6,"67,34,14,2,1,1",5,83.3
3,KEIBAJO_SURFACE_06_ダ_条件戦,tenkai_kigo_code+agari_shisu_juni+gekiso_juni,2|1.0|2.0,152,152,30.26,80.46,85.52,152,58.55,84.93,86.96,84.23,89.23,class_code,5,"55,52,13,2,1",3,60.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,5|1|1,144,144,27.08,70.56,81.2,144,56.94,78.75,86.94,81.37,86.49,keibajo_code,10,"32,21,19,18,15,15,11,7,5,1",10,100.0
3,GLOBAL_条件戦,kyori_tekisei_2+umakigo_code+omo_tekisei_code,2|00|3,381,381,16.01,56.35,62.95,381,48.56,84.17,86.93,85.06,89.11,keibajo_code,10,"64,58,50,41,36,32,31,27,22,20",7,70.0
3,GLOBAL_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,5|3|2,157,157,14.65,58.73,75.39,157,43.95,90.19,86.92,81.0,87.52,keibajo_code,10,"24,23,23,20,17,16,12,9,7,6",10,100.0
3,SURFACE_2_ダ_新馬,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,7|1.0|1.0,143,143,22.38,120.07,97.67,143,47.55,92.38,86.88,82.85,89.08,keibajo_code,10,"23,22,21,20,16,14,9,8,6,4",10,100.0
3,COURSE_27_北海道U字_芝,uma_deokure_ritsu+tenkai_kigo_code+agari_shisu_juni,0.0|0|7.0,136,136,8.82,66.25,82.38,136,31.62,90.81,86.83,80.46,85.68,class_code,14,"65,29,9,7,6,3,3,3,3,3,2,1,1,1",13,92.9
3,KEIBAJO_SURFACE_03_芝,kyori_tekisei+uma_start_shisu+kyori_tekisei_2,1|0.0|5,181,181,9.39,109.89,81.25,181,30.94,93.2,86.81,81.24,85.89,class_code,15,"59,39,28,20,10,5,5,4,3,3,1,1,1,1,1",14,93.3
3,KEIBAJO_SURFACE_05_芝,joken_class_code+manken_shirushi+ten_shisu_juni,0|3|1.0,170,170,21.76,64.35,68.68,170,54.12,99.35,86.81,81.46,86.79,tenkai_kigo_code,5,"82,44,24,18,2",4,80.0
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+uma_start_shisu,5|H|0.0,162,162,20.37,89.94,83.82,162,48.15,95.31,86.8,91.77,93.5,keibajo_code,10,"33,24,24,22,13,12,12,11,6,5",10,100.0
3,KEIBAJO_SURFACE_05_ダ_新馬,nyukyu_nannichimae+kyusha_hyoka_code+kyori_tekisei,24.0|3|5,136,136,8.09,90.15,85.34,136,28.68,79.12,86.77,81.26,83.61,class_code,6,"109,14,6,4,2,1",5,83.3
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyakushitsu+omo_tekisei_code,2|2|2,143,143,20.28,74.55,76.63,143,50.35,82.31,86.76,80.66,85.83,keibajo_code,10,"26,25,17,15,13,11,10,10,9,7",10,100.0
3,KEIBAJO_SURFACE_07_芝,agari_shisu_juni+ichi_shisu_juni+pace_shisu_juni,1.0|1.0|1.0,178,178,33.15,86.18,89.25,178,63.48,86.63,86.75,82.31,88.21,kyori_kubun,3,"106,56,16",1,33.3
3,KEIBAJO_SURFACE_07_芝_条件戦,pace_shisu_juni+ichi_shisu_juni+agari_shisu_juni,1.0|1.0|1.0,178,178,33.15,86.18,89.25,178,63.48,86.63,86.75,80.73,87.59,kyori_kubun,3,"106,56,16",1,33.3
3,SURFACE_2_芝_条件戦,kyori_tekisei_2+kyori_tekisei+joshodo_code,2|5|3,608,608,16.94,62.02,66.65,608,48.68,82.6,86.68,82.35,86.71,keibajo_code,10,"85,81,75,64,63,57,56,50,41,36",2,20.0
