name,gid,bin,n,win_rate,place_rate,win_roi,place_roi,ZH,ZR,Shr,score
COURSE_27×ten_shisu_juni,03_芝_短距離,14,264,6.4,16.7,82.7,70.2,-0.7638,-0.0941,0.6305,-3.3
COURSE_27×ten_shisu_juni,03_芝_短距離,15,237,8.0,19.0,107.4,86.7,-0.3132,1.2338,0.61,2.7
COURSE_27×ten_shisu_juni,03_芝_短距離,16,192,5.2,17.2,49.6,76.9,-0.9115,-0.5898,0.5695,-4.4
COURSE_27×ten_shisu_juni,03_芝_短距離,2,494,11.7,27.1,64.9,59.1,0.9663,-1.0158,0.7434,0.7
COURSE_27×ten_shisu_juni,03_芝_短距離,3,496,11.1,28.8,106.7,86.0,1.0164,1.1858,0.744,7.1
COURSE_27×ten_shisu_juni,03_芝_短距離,4,503,10.1,30.4,103.9,94.0,0.9944,1.4751,0.7463,7.5
COURSE_27×ten_shisu_juni,03_芝_短距離,5,463,6.7,25.7,82.1,75.8,0.0531,0.141,0.7325,0.8
COURSE_27×ten_shisu_juni,03_芝_短距離,6,495,7.9,21.8,74.0,70.4,-0.0898,-0.2939,0.7437,-1.6
COURSE_27×ten_shisu_juni,03_芝_短距離,7,504,6.0,21.8,60.1,70.7,-0.3914,-0.6141,0.7467,-4.1
COURSE_27×ten_shisu_juni,03_芝_短距離,8,475,6.3,18.9,76.1,76.5,-0.5916,0.0283,0.7368,-2.7
COURSE_27×ten_shisu_juni,03_芝_短距離,9,442,7.5,20.8,76.3,69.7,-0.2388,-0.27,0.7245,-2.2
COURSE_27×ten_shisu_juni,03_芝_長距離,1,105,7.6,30.5,43.1,80.1,0.4396,-0.539,0.456,-0.0
COURSE_27×ten_shisu_juni,03_芝_長距離,10,86,9.3,19.8,59.3,56.7,-0.1807,-0.8054,0.4207,-2.2
COURSE_27×ten_shisu_juni,03_芝_長距離,11,77,10.4,26.0,124.4,81.6,0.4971,0.2828,0.4018,1.8
COURSE_27×ten_shisu_juni,03_芝_長距離,12,70,12.9,30.0,55.2,82.0,1.2078,-0.3862,0.3859,2.1
COURSE_27×ten_shisu_juni,03_芝_長距離,13,60,10.0,20.0,232.0,96.7,-0.0574,1.6085,0.3612,2.6
COURSE_27×ten_shisu_juni,03_芝_長距離,14,51,3.9,9.8,33.8,61.6,-1.8277,-0.9657,0.3363,-3.6
COURSE_27×ten_shisu_juni,03_芝_長距離,15,51,7.8,23.5,76.4,118.1,-0.1055,0.4762,0.3363,0.6
COURSE_27×ten_shisu_juni,03_芝_長距離,16,32,6.2,12.5,134.9,89.6,-1.2544,0.5307,0.2722,-1.4
COURSE_27×ten_shisu_juni,03_芝_長距離,2,102,4.9,19.6,23.5,55.4,-0.8691,-1.1789,0.4508,-4.1
COURSE_27×ten_shisu_juni,03_芝_長距離,3,100,9.0,24.0,238.1,113.9,0.1188,1.9804,0.4472,4.0
COURSE_27×ten_shisu_juni,03_芝_長距離,4,98,7.1,26.5,51.6,63.4,0.0343,-0.759,0.4436,-1.7
COURSE_27×ten_shisu_juni,03_芝_長距離,5,94,8.5,20.2,52.7,63.6,-0.27,-0.7446,0.4362,-2.4
COURSE_27×ten_shisu_juni,03_芝_長距離,6,93,6.5,35.5,40.8,85.6,0.6827,-0.4616,0.4343,0.9
COURSE_27×ten_shisu_juni,03_芝_長距離,7,99,9.1,31.3,47.5,79.9,0.7344,-0.4996,0.4454,0.9
COURSE_27×ten_shisu_juni,03_芝_長距離,8,99,12.1,29.3,206.0,109.5,1.0281,1.5868,0.4454,4.6
COURSE_27×ten_shisu_juni,03_芝_長距離,9,87,8.0,25.3,155.4,93.8,0.073,0.8073,0.4227,1.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,1,659,14.3,37.0,64.6,75.6,1.6808,-0.167,0.7889,6.5
COURSE_27×ten_shisu_juni,04_ダ_中距離,10,504,7.5,22.0,60.6,80.0,-0.3315,-0.0655,0.7467,-1.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,11,459,7.6,20.3,59.5,62.6,-0.4418,-0.8784,0.731,-4.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,12,424,7.3,18.2,83.8,69.4,-0.6353,0.02,0.7173,-2.8
COURSE_27×ten_shisu_juni,04_ダ_中距離,13,352,5.7,17.6,81.6,71.5,-0.8955,0.0613,0.6842,-3.6
COURSE_27×ten_shisu_juni,04_ダ_中距離,14,293,5.1,18.4,66.2,65.2,-0.9183,-0.598,0.6502,-5.1
COURSE_27×ten_shisu_juni,04_ダ_中距離,15,219,4.1,16.0,66.2,78.1,-1.2284,-0.0151,0.5948,-4.2
COURSE_27×ten_shisu_juni,04_ダ_中距離,2,637,10.8,30.9,92.6,78.5,0.7631,0.6452,0.7838,5.7
COURSE_27×ten_shisu_juni,04_ダ_中距離,3,617,9.2,32.7,95.0,91.7,0.6778,1.3,0.7789,6.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,4,601,9.3,30.8,78.5,80.1,0.5529,0.3745,0.7749,4.1
COURSE_27×ten_shisu_juni,04_ダ_中距離,5,592,10.5,29.1,62.7,74.5,0.5914,-0.2629,0.7725,1.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,6,592,11.5,28.4,104.0,88.0,0.6757,1.3518,0.7725,7.0
COURSE_27×ten_shisu_juni,04_ダ_中距離,7,597,7.5,27.1,74.3,77.5,0.04,0.1548,0.7738,0.8
COURSE_27×ten_shisu_juni,04_ダ_中距離,8,621,9.3,24.5,74.0,66.7,0.0941,-0.3404,0.7799,-0.9
COURSE_27×ten_shisu_juni,04_ダ_中距離,9,562,5.9,21.2,57.2,54.2,-0.6062,-1.3139,0.7643,-6.7
COURSE_27×ten_shisu_juni,04_ダ_短距離,1,568,17.4,38.2,101.8,96.7,2.3213,0.9617,0.766,8.6
COURSE_27×ten_shisu_juni,04_ダ_短距離,10,453,6.4,19.6,90.6,77.6,-0.5114,0.1913,0.7287,-1.7
COURSE_27×ten_shisu_juni,04_ダ_短距離,11,419,3.8,19.6,43.2,71.3,-0.8619,-0.7843,0.7153,-5.8
COURSE_27×ten_shisu_juni,04_ダ_短距離,12,369,4.1,17.1,78.5,92.5,-1.0029,0.4483,0.6927,-2.8
COURSE_27×ten_shisu_juni,04_ダ_短距離,13,321,4.7,13.7,27.9,52.1,-1.1688,-1.6255,0.6672,-7.0
COURSE_27×ten_shisu_juni,04_ダ_短距離,14,308,2.6,14.6,15.5,57.0,-1.3865,-1.6799,0.6596,-7.2
COURSE_27×ten_shisu_juni,04_ダ_短距離,15,231,7.4,13.9,176.2,73.1,-0.7903,1.4663,0.6051,1.6
COURSE_27×ten_shisu_juni,04_ダ_短距離,2,554,15.3,37.2,78.0,83.9,1.9657,0.1764,0.762,7.5
COURSE_27×ten_shisu_juni,04_ダ_短距離,3,562,10.1,28.6,89.3,77.8,0.6405,0.1759,0.7643,3.7
COURSE_27×ten_shisu_juni,04_ダ_短距離,4,540,10.7,31.5,78.5,81.7,0.9319,0.1172,0.7579,4.7
COURSE_27×ten_shisu_juni,04_ダ_短距離,5,507,10.1,27.2,93.0,72.1,0.5389,0.0623,0.7477,2.8
COURSE_27×ten_shisu_juni,04_ダ_短距離,6,512,8.0,27.0,81.9,77.0,0.2414,0.0293,0.7493,1.3
COURSE_27×ten_shisu_juni,04_ダ_短距離,7,517,8.1,23.8,81.5,94.3,0.0226,0.553,0.7509,2.3
COURSE_27×ten_shisu_juni,04_ダ_短距離,8,503,4.4,21.7,59.8,60.8,-0.6286,-0.8322,0.7463,-5.5
COURSE_27×ten_shisu_juni,04_ダ_短距離,9,472,6.4,22.9,80.0,90.1,-0.2719,0.3995,0.7357,0.3
COURSE_27×ten_shisu_juni,04_芝_マイル,1,477,16.6,39.0,107.5,91.0,2.7173,0.5277,0.7375,8.3
COURSE_27×ten_shisu_juni,04_芝_マイル,10,351,7.7,19.7,125.5,86.3,-0.3865,0.6722,0.6836,0.7
COURSE_27×ten_shisu_juni,04_芝_マイル,11,267,7.9,23.6,157.2,111.6,-0.0165,1.8986,0.6327,5.2
COURSE_27×ten_shisu_juni,04_芝_マイル,12,224,5.4,26.8,37.3,88.6,-0.1415,-0.6359,0.5991,-2.5
COURSE_27×ten_shisu_juni,04_芝_マイル,13,192,8.3,20.8,134.6,82.2,-0.1947,0.6954,0.5695,1.4
COURSE_27×ten_shisu_juni,04_芝_マイル,14,189,5.3,23.3,42.1,119.8,-0.4608,0.342,0.5665,-0.7
COURSE_27×ten_shisu_juni,04_芝_マイル,15,171,8.8,24.6,180.1,101.1,0.2149,1.9516,0.5472,5.0
COURSE_27×ten_shisu_juni,04_芝_マイル,16,142,4.9,14.8,131.6,71.7,-1.2615,0.3447,0.5119,-3.0
COURSE_27×ten_shisu_juni,04_芝_マイル,17,101,5.9,19.8,58.9,93.0,-0.6675,-0.1719,0.449,-2.2
COURSE_27×ten_shisu_juni,04_芝_マイル,18,69,2.9,17.4,13.9,59.9,-1.358,-1.8313,0.3836,-4.2
COURSE_27×ten_shisu_juni,04_芝_マイル,2,435,14.0,33.1,95.6,86.2,1.7879,0.2033,0.7218,6.9
COURSE_27×ten_shisu_juni,04_芝_マイル,3,455,9.7,28.4,55.6,65.2,0.6889,-1.028,0.7295,-0.7
COURSE_27×ten_shisu_juni,04_芝_マイル,4,427,7.7,27.2,49.9,71.7,0.2632,-0.9287,0.7186,-2.3
COURSE_27×ten_shisu_juni,04_芝_マイル,5,392,9.4,27.3,58.8,88.4,0.5454,-0.3066,0.7035,1.4
COURSE_27×ten_shisu_juni,04_芝_マイル,6,416,5.0,23.6,62.6,74.7,-0.4831,-0.6439,0.714,-4.3
COURSE_27×ten_shisu_juni,04_芝_マイル,7,407,6.1,19.4,60.7,59.5,-0.6699,-1.1135,0.7102,-6.0
COURSE_27×ten_shisu_juni,04_芝_マイル,8,496,5.4,16.5,87.2,65.2,-1.0338,-0.5355,0.744,-6.0
COURSE_27×ten_shisu_juni,04_芝_マイル,9,454,6.8,18.5,135.9,91.0,-0.6353,0.9703,0.7291,0.8
COURSE_27×ten_shisu_juni,04_芝_中距離,1,509,14.7,38.5,86.0,87.7,1.9639,0.5464,0.7483,7.8
COURSE_27×ten_shisu_juni,04_芝_中距離,10,345,8.7,31.3,116.1,99.5,0.4978,1.4419,0.6805,5.9
COURSE_27×ten_shisu_juni,04_芝_中距離,11,299,9.7,26.4,136.5,79.5,0.2546,1.1536,0.654,4.5
COURSE_27×ten_shisu_juni,04_芝_中距離,12,275,4.4,21.1,65.2,78.2,-0.9557,-0.1154,0.6383,-4.0
COURSE_27×ten_shisu_juni,04_芝_中距離,13,235,10.6,21.3,45.2,45.5,-0.0194,-1.5053,0.6083,-4.4
COURSE_27×ten_shisu_juni,04_芝_中距離,14,186,7.5,18.8,89.6,76.2,-0.6794,0.2407,0.5634,-1.8
COURSE_27×ten_shisu_juni,04_芝_中距離,15,149,5.4,19.5,51.4,71.8,-0.9352,-0.5576,0.521,-4.0
COURSE_27×ten_shisu_juni,04_芝_中距離,16,113,5.3,15.9,207.8,121.9,-1.2378,3.7368,0.4693,4.3
COURSE_27×ten_shisu_juni,04_芝_中距離,17,62,6.5,14.5,11.6,33.0,-1.1715,-2.4834,0.3663,-4.1
COURSE_27×ten_shisu_juni,04_芝_中距離,18,48,6.2,22.9,40.7,61.3,-0.5447,-1.0776,0.3273,-2.6
COURSE_27×ten_shisu_juni,04_芝_中距離,2,485,10.9,30.7,82.0,76.2,0.7764,0.1099,0.7403,3.9
COURSE_27×ten_shisu_juni,04_芝_中距離,3,480,10.0,27.7,78.7,72.6,0.403,-0.0621,0.7385,1.7
COURSE_27×ten_shisu_juni,04_芝_中距離,4,476,7.6,25.6,54.5,62.5,-0.1211,-0.8016,0.7371,-3.6
COURSE_27×ten_shisu_juni,04_芝_中距離,5,442,8.8,24.9,79.5,64.8,0.0011,-0.2977,0.7245,-1.2
COURSE_27×ten_shisu_juni,04_芝_中距離,6,451,8.9,27.5,62.4,65.7,0.2238,-0.5633,0.728,-1.1
COURSE_27×ten_shisu_juni,04_芝_中距離,7,427,8.2,30.9,71.0,95.5,0.3916,0.5376,0.7186,3.7
COURSE_27×ten_shisu_juni,04_芝_中距離,8,435,8.7,24.1,90.4,68.8,-0.0777,0.0179,0.7218,-0.3
COURSE_27×ten_shisu_juni,04_芝_中距離,9,409,9.0,26.4,65.2,81.3,0.1507,-0.0163,0.711,0.6
COURSE_27×ten_shisu_juni,04_芝_短距離,1,370,18.1,36.2,111.9,96.5,3.1663,2.1602,0.6932,8.2
COURSE_27×ten_shisu_juni,04_芝_短距離,10,311,4.2,12.9,92.0,55.8,-1.2272,-0.1256,0.6614,-5.0
COURSE_27×ten_shisu_juni,04_芝_短距離,11,279,7.5,20.1,53.6,65.1,-0.0349,-0.6313,0.641,-2.3
COURSE_27×ten_shisu_juni,04_芝_短距離,12,279,3.6,16.5,38.5,77.4,-1.0048,-0.446,0.641,-4.9
COURSE_27×ten_shisu_juni,04_芝_短距離,13,258,3.9,13.2,40.2,57.1,-1.2502,-1.3078,0.6262,-6.4
COURSE_27×ten_shisu_juni,04_芝_短距離,14,238,5.9,16.4,61.9,60.0,-0.6317,-0.6594,0.6108,-4.2
COURSE_27×ten_shisu_juni,04_芝_短距離,15,219,8.7,19.2,93.2,58.5,0.084,0.0232,0.5948,0.4
COURSE_27×ten_shisu_juni,04_芝_短距離,16,197,2.5,14.7,38.9,64.1,-1.3486,-1.0277,0.5744,-5.8
COURSE_27×ten_shisu_juni,04_芝_短距離,17,104,2.9,17.3,48.5,76.4,-1.0496,-0.2511,0.4543,-3.3
COURSE_27×ten_shisu_juni,04_芝_短距離,18,64,0.0,14.1,0.0,69.4,-1.8176,-1.7233,0.3714,-4.2
COURSE_27×ten_shisu_juni,04_芝_短距離,2,350,10.3,28.3,112.2,85.9,1.1638,1.6962,0.6831,7.3
COURSE_27×ten_shisu_juni,04_芝_短距離,3,353,7.6,25.5,42.6,74.6,0.4648,-0.4723,0.6847,0.4
COURSE_27×ten_shisu_juni,04_芝_短距離,4,341,11.1,27.9,74.7,81.9,1.2609,0.6206,0.6784,6.1
COURSE_27×ten_shisu_juni,04_芝_短距離,5,341,5.9,26.4,86.9,74.3,0.2629,0.5748,0.6784,3.1
COURSE_27×ten_shisu_juni,04_芝_短距離,6,337,7.7,22.6,79.0,72.9,0.222,0.3235,0.6762,2.1
COURSE_27×ten_shisu_juni,04_芝_短距離,7,344,8.1,23.8,70.4,76.1,0.3958,0.2598,0.68,2.6
COURSE_27×ten_shisu_juni,04_芝_短距離,8,332,8.4,26.5,84.3,78.8,0.6872,0.7126,0.6735,4.9
COURSE_27×ten_shisu_juni,04_芝_短距離,9,329,4.6,19.1,63.4,82.6,-0.6061,0.3812,0.6718,-1.3
COURSE_27×ten_shisu_juni,04_芝_長距離,1,144,11.1,29.2,45.9,74.9,0.6337,-0.491,0.5145,0.8
COURSE_27×ten_shisu_juni,04_芝_長距離,10,109,8.3,22.0,114.5,82.9,-0.2488,0.6643,0.4628,0.9
COURSE_27×ten_shisu_juni,04_芝_長距離,11,93,4.3,19.4,37.9,80.0,-0.9625,-0.4706,0.4343,-3.3
COURSE_27×ten_shisu_juni,04_芝_長距離,12,78,10.3,25.6,52.8,74.9,0.2717,-0.3955,0.404,-0.1
COURSE_27×ten_shisu_juni,04_芝_長距離,13,67,6.0,22.4,43.8,59.2,-0.5243,-0.9237,0.3788,-2.8
COURSE_27×ten_shisu_juni,04_芝_長距離,14,40,0.0,20.0,0.0,56.5,-1.4882,-1.5995,0.3015,-3.3
COURSE_27×ten_shisu_juni,04_芝_長距離,15,33,0.0,12.1,0.0,30.2,-2.0504,-2.2756,0.2761,-3.2
COURSE_27×ten_shisu_juni,04_芝_長距離,2,137,10.2,29.2,114.7,69.6,0.5147,0.3251,0.5051,2.5
COURSE_27×ten_shisu_juni,04_芝_長距離,3,130,11.5,24.6,82.7,59.6,0.3592,-0.3749,0.4953,0.2
COURSE_27×ten_shisu_juni,04_芝_長距離,4,138,5.1,25.4,92.1,81.1,-0.4298,0.3079,0.5065,-0.6
COURSE_27×ten_shisu_juni,04_芝_長距離,5,134,10.4,33.6,47.1,89.3,0.8543,-0.1042,0.5009,2.4
COURSE_27×ten_shisu_juni,04_芝_長距離,6,122,9.8,27.9,64.3,85.4,0.3693,0.0336,0.4834,1.2
COURSE_27×ten_shisu_juni,04_芝_長距離,7,126,12.7,34.9,216.8,139.7,1.2508,3.5407,0.4894,5.8
COURSE_27×ten_shisu_juni,04_芝_長距離,8,122,11.5,29.5,58.1,93.3,0.7079,0.1509,0.4834,2.5
COURSE_27×ten_shisu_juni,04_芝_長距離,9,112,10.7,32.1,71.5,100.0,0.7872,0.5087,0.4677,3.3
COURSE_27×ten_shisu_juni,05_ダ_マイル,1,1827,16.7,39.7,88.4,90.9,2.6675,1.6904,0.9058,10.6
COURSE_27×ten_shisu_juni,05_ダ_マイル,10,1291,7.1,22.4,66.4,80.6,-0.4416,0.0296,0.8738,-2.4
COURSE_27×ten_shisu_juni,05_ダ_マイル,11,1152,7.4,21.2,87.5,75.0,-0.4985,0.4617,0.8615,-0.7
COURSE_27×ten_shisu_juni,05_ダ_マイル,12,1097,6.1,19.8,55.1,66.6,-0.8361,-1.4765,0.856,-8.3
COURSE_27×ten_shisu_juni,05_ダ_マイル,13,1032,6.1,21.9,54.4,77.2,-0.6502,-0.7099,0.8489,-6.0
COURSE_27×ten_shisu_juni,05_ダ_マイル,14,947,6.1,20.0,51.0,72.3,-0.8184,-1.2146,0.8385,-7.6
COURSE_27×ten_shisu_juni,05_ダ_マイル,15,806,6.5,20.3,110.7,78.8,-0.7261,1.6834,0.8175,3.4
COURSE_27×ten_shisu_juni,05_ダ_マイル,16,672,6.5,17.6,75.4,75.2,-0.9651,-0.0119,0.7917,-4.7
COURSE_27×ten_shisu_juni,05_ダ_マイル,2,1668,12.1,33.6,69.6,77.9,1.3715,-0.0436,0.8981,6.7
COURSE_27×ten_shisu_juni,05_ダ_マイル,3,1671,9.8,30.9,63.0,78.5,0.7545,-0.2651,0.8983,3.1
COURSE_27×ten_shisu_juni,05_ダ_マイル,4,1655,8.9,29.4,78.4,88.7,0.4738,1.1216,0.8974,6.9
COURSE_27×ten_shisu_juni,05_ダ_マイル,5,1530,10.1,27.1,80.1,74.0,0.4675,0.0879,0.8904,3.1
COURSE_27×ten_shisu_juni,05_ダ_マイル,6,1488,8.9,26.5,84.0,78.6,0.2171,0.5903,0.8878,3.9
COURSE_27×ten_shisu_juni,05_ダ_マイル,7,1516,6.9,22.4,70.3,72.7,-0.4745,-0.4053,0.8895,-4.4
COURSE_27×ten_shisu_juni,05_ダ_マイル,8,1539,6.8,22.2,69.1,68.9,-0.5086,-0.7387,0.8909,-5.8
COURSE_27×ten_shisu_juni,05_ダ_マイル,9,1508,6.6,20.7,82.5,70.6,-0.6743,-0.0701,0.889,-4.1
COURSE_27×ten_shisu_juni,05_ダ_短距離,1,218,15.6,35.8,57.0,82.9,2.0229,-0.4027,0.5939,5.2
COURSE_27×ten_shisu_juni,05_ダ_短距離,10,177,7.9,23.2,145.3,93.0,-0.175,1.2341,0.5539,2.9
COURSE_27×ten_shisu_juni,05_ダ_短距離,11,154,8.4,24.0,135.3,68.4,-0.0338,0.3828,0.5272,1.0
COURSE_27×ten_shisu_juni,05_ダ_短距離,12,141,5.7,19.9,65.4,63.7,-0.7784,-0.8194,0.5105,-4.1
COURSE_27×ten_shisu_juni,05_ダ_短距離,13,122,4.1,16.4,70.9,59.2,-1.3072,-0.8631,0.4834,-4.7
COURSE_27×ten_shisu_juni,05_ダ_短距離,14,129,6.2,26.4,183.3,101.0,-0.1715,2.0422,0.4938,4.0
COURSE_27×ten_shisu_juni,05_ダ_短距離,15,119,5.9,19.3,93.9,70.9,-0.7971,-0.1792,0.4788,-2.7
COURSE_27×ten_shisu_juni,05_ダ_短距離,16,100,8.0,19.0,63.0,61.0,-0.503,-0.9327,0.4472,-3.2
COURSE_27×ten_shisu_juni,05_ダ_短距離,2,215,11.2,32.6,62.4,76.1,1.0938,-0.5132,0.5913,2.5
COURSE_27×ten_shisu_juni,05_ダ_短距離,3,202,9.4,37.1,28.0,99.5,1.1883,-0.3747,0.5793,3.1
COURSE_27×ten_shisu_juni,05_ダ_短距離,4,202,8.9,29.2,80.9,95.6,0.467,0.3233,0.5793,2.7
COURSE_27×ten_shisu_juni,05_ダ_短距離,5,207,8.2,22.7,60.7,48.0,-0.1703,-1.337,0.584,-4.2
COURSE_27×ten_shisu_juni,05_ダ_短距離,6,202,8.9,25.7,126.2,109.8,0.181,1.4191,0.5793,4.4
COURSE_27×ten_shisu_juni,05_ダ_短距離,7,198,9.6,28.3,89.3,89.6,0.4997,0.2814,0.5754,2.6
COURSE_27×ten_shisu_juni,05_ダ_短距離,8,209,7.2,17.7,102.5,64.3,-0.7306,-0.2351,0.5858,-3.3
COURSE_27×ten_shisu_juni,05_ダ_短距離,9,182,7.7,22.0,154.7,85.3,-0.3034,1.1592,0.5592,2.3
COURSE_27×ten_shisu_juni,05_ダ_長距離,1,322,10.2,32.6,49.4,77.7,1.0535,-0.415,0.6678,3.0
COURSE_27×ten_shisu_juni,05_ダ_長距離,10,249,10.0,22.9,113.0,75.1,0.1255,0.989,0.6194,3.5
COURSE_27×ten_shisu_juni,05_ダ_長距離,11,251,5.6,25.9,70.1,97.1,-0.3511,0.9402,0.6209,1.7
COURSE_27×ten_shisu_juni,05_ダ_長距離,12,226,8.0,21.7,69.2,67.3,-0.3274,-0.4034,0.6009,-2.5
COURSE_27×ten_shisu_juni,05_ダ_長距離,13,199,10.1,21.6,197.2,74.7,0.0228,2.9826,0.5764,6.1
COURSE_27×ten_shisu_juni,05_ダ_長距離,14,193,5.7,20.2,53.0,74.3,-0.8592,-0.4798,0.5705,-4.1
COURSE_27×ten_shisu_juni,05_ダ_長距離,15,160,5.0,20.0,34.1,77.7,-0.9974,-0.7805,0.5345,-4.6
COURSE_27×ten_shisu_juni,05_ダ_長距離,16,123,4.1,13.8,23.0,54.8,-1.7227,-2.0616,0.485,-5.6
COURSE_27×ten_shisu_juni,05_ダ_長距離,2,317,13.2,34.1,67.5,88.8,1.7052,0.5098,0.6649,6.6
COURSE_27×ten_shisu_juni,05_ダ_長距離,3,311,8.0,24.8,50.0,71.4,-0.0417,-0.6801,0.6614,-2.5
COURSE_27×ten_shisu_juni,05_ダ_長距離,4,290,7.9,25.9,48.2,59.9,0.0425,-1.2333,0.6483,-3.8
COURSE_27×ten_shisu_juni,05_ダ_長距離,5,283,11.3,28.3,82.1,70.8,0.8456,0.0601,0.6437,3.5
COURSE_27×ten_shisu_juni,05_ダ_長距離,6,286,8.7,25.5,92.1,74.6,0.1426,0.4675,0.6457,2.2
COURSE_27×ten_shisu_juni,05_ダ_長距離,7,282,10.3,33.3,62.2,94.8,1.1352,0.6494,0.643,5.6
COURSE_27×ten_shisu_juni,05_ダ_長距離,8,283,4.9,23.7,41.4,77.4,-0.6736,-0.6194,0.6437,-4.4
COURSE_27×ten_shisu_juni,05_ダ_長距離,9,262,8.4,21.0,45.9,65.8,-0.3234,-1.0265,0.6291,-4.3
COURSE_27×ten_shisu_juni,05_芝_マイル,1,1140,16.8,41.5,100.8,94.4,2.4416,1.432,0.8604,9.9
COURSE_27×ten_shisu_juni,05_芝_マイル,10,724,7.3,23.2,72.6,76.7,-0.3577,-0.1768,0.8026,-2.6
COURSE_27×ten_shisu_juni,05_芝_マイル,11,600,7.3,23.7,72.1,64.1,-0.3187,-0.8064,0.7746,-4.6
COURSE_27×ten_shisu_juni,05_芝_マイル,12,547,7.3,24.9,57.5,80.1,-0.2253,-0.4082,0.76,-2.7
COURSE_27×ten_shisu_juni,05_芝_マイル,13,448,7.1,25.0,57.5,74.7,-0.2464,-0.6724,0.7268,-3.6
COURSE_27×ten_shisu_juni,05_芝_マイル,14,377,6.9,22.3,85.0,71.1,-0.4856,-0.1241,0.6966,-2.6
COURSE_27×ten_shisu_juni,05_芝_マイル,15,339,7.4,20.6,80.4,61.7,-0.5457,-0.7052,0.6773,-4.5
COURSE_27×ten_shisu_juni,05_芝_マイル,16,274,6.9,21.2,81.8,79.9,-0.5713,0.2221,0.6376,-1.6
COURSE_27×ten_shisu_juni,05_芝_マイル,17,164,9.1,22.6,102.5,70.4,-0.1441,0.3027,0.5392,0.4
COURSE_27×ten_shisu_juni,05_芝_マイル,18,134,6.7,23.9,43.2,68.0,-0.3899,-1.3769,0.5009,-4.1
COURSE_27×ten_shisu_juni,05_芝_マイル,2,1062,14.6,34.7,99.5,85.8,1.5938,0.977,0.8523,8.9
COURSE_27×ten_shisu_juni,05_芝_マイル,3,1034,10.9,33.8,90.8,86.6,0.9885,0.787,0.8492,7.3
COURSE_27×ten_shisu_juni,05_芝_マイル,4,1021,10.7,32.3,88.8,91.3,0.8428,0.9642,0.8476,7.3
COURSE_27×ten_shisu_juni,05_芝_マイル,5,905,8.7,27.7,77.7,72.9,0.1953,-0.2284,0.8328,0.0
COURSE_27×ten_shisu_juni,05_芝_マイル,6,907,9.3,27.9,89.9,83.8,0.2976,0.6263,0.833,4.2
COURSE_27×ten_shisu_juni,05_芝_マイル,7,991,7.2,21.9,60.2,63.7,-0.4734,-1.1395,0.8441,-6.6
COURSE_27×ten_shisu_juni,05_芝_マイル,8,1021,5.2,20.7,62.9,71.1,-0.8561,-0.7063,0.8476,-6.7
COURSE_27×ten_shisu_juni,05_芝_マイル,9,903,5.9,20.7,35.7,68.7,-0.7549,-1.5402,0.8325,-8.0
COURSE_27×ten_shisu_juni,05_芝_中距離,1,873,17.9,41.2,99.7,86.2,2.0779,0.6979,0.8281,8.9
COURSE_27×ten_shisu_juni,05_芝_中距離,10,508,9.1,28.5,81.0,81.7,0.0174,0.2461,0.748,1.1
COURSE_27×ten_shisu_juni,05_芝_中距離,11,374,9.6,29.9,154.9,99.1,0.1826,2.0198,0.6951,6.4
COURSE_27×ten_shisu_juni,05_芝_中距離,12,312,9.6,24.7,83.6,75.7,-0.1863,0.1034,0.662,-0.4
COURSE_27×ten_shisu_juni,05_芝_中距離,13,251,11.6,29.5,95.4,98.9,0.4177,1.02,0.6209,4.4
COURSE_27×ten_shisu_juni,05_芝_中距離,14,201,9.5,25.4,93.6,58.7,-0.1498,-0.2568,0.5783,-1.4
COURSE_27×ten_shisu_juni,05_芝_中距離,15,149,5.4,20.8,26.3,52.0,-1.0164,-1.5885,0.521,-5.3
COURSE_27×ten_shisu_juni,05_芝_中距離,16,101,8.9,22.8,114.2,75.8,-0.4133,0.6175,0.449,0.3
COURSE_27×ten_shisu_juni,05_芝_中距離,17,36,13.9,25.0,48.6,73.7,0.4015,-0.5431,0.2873,-0.1
COURSE_27×ten_shisu_juni,05_芝_中距離,18,34,2.9,11.8,1.7,66.1,-1.9843,-1.562,0.2799,-3.2
COURSE_27×ten_shisu_juni,05_芝_中距離,2,808,11.4,37.0,56.1,76.3,0.9235,-0.3372,0.8178,3.4
COURSE_27×ten_shisu_juni,05_芝_中距離,3,804,10.8,33.7,70.0,84.0,0.6103,0.1337,0.8172,3.7
COURSE_27×ten_shisu_juni,05_芝_中距離,4,804,11.2,33.0,89.2,72.8,0.6134,0.107,0.8172,3.6
COURSE_27×ten_shisu_juni,05_芝_中距離,5,747,9.5,30.3,87.1,80.6,0.1978,0.3138,0.807,2.4
COURSE_27×ten_shisu_juni,05_芝_中距離,6,749,10.4,29.5,98.4,80.0,0.2596,0.4839,0.8074,3.3
COURSE_27×ten_shisu_juni,05_芝_中距離,7,757,8.7,27.9,51.9,63.4,-0.0779,-0.8074,0.8089,-3.7
COURSE_27×ten_shisu_juni,05_芝_中距離,8,759,8.4,25.7,52.9,65.7,-0.2735,-0.7194,0.8092,-4.3
