phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_kubun+da_tekisei_code,5|中距離|2,157,157,16.56,70.38,74.64,157,40.13,77.01,73.8,80.09,88.31
3,GLOBAL_条件戦,kyori_tekisei_2+kyori_tekisei+omo_tekisei_code,5|2|2,164,164,18.29,69.45,91.66,164,37.2,68.54,73.65,81.37,86.49
3,KEIBAJO_SURFACE_07_芝,agari_shisu_juni+ichi_shisu_juni+pace_shisu_juni,2.0|1.0|2.0,130,130,15.38,62.92,83.86,130,41.54,71.31,73.62,82.31,88.21
3,COURSE_27_北海道U字_芝,uma_deokure_ritsu+omo_tekisei_code+ichi_shisu_juni,0.0|3|2.0,137,137,11.68,105.11,97.61,137,28.47,107.01,73.44,80.87,85.71
3,GLOBAL_条件戦,kyori_tekisei_2+pace_yoso+kyakushitsu,5|M|2,167,167,19.76,56.83,76.52,167,41.32,69.4,73.18,80.89,88.06
3,GLOBAL_条件戦,kyori_tekisei_2+manken_shirushi+umakigo_code,5|1|00,189,189,17.46,46.93,75.03,189,37.57,61.01,73.15,83.62,89.09
3,COURSE_27_東京U字_ダ,omo_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|1.0|1.0,229,229,12.23,88.25,88.65,229,29.26,75.2,73.11,80.24,84.67
3,KEIBAJO_SURFACE_09_ダ_条件戦,kyori_kubun+kijun_ninkijun_tansho+gekiso_juni,中距離|2|2.0,133,133,23.31,84.06,89.06,133,51.13,75.19,72.67,82.62,89.48
3,COURSE_27_東京U字_ダ,omo_tekisei_code+ten_shisu_juni+pace_shisu_juni,1|2.0|2.0,148,148,16.22,68.51,90.97,148,32.43,62.03,72.36,80.24,84.67
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,3|1|2.0,174,174,12.07,46.72,74.87,174,31.61,52.59,71.97,80.94,85.37
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,4|00|-0.1,134,134,12.69,69.33,95.22,134,28.36,65.07,71.6,80.65,84.14
3,KEIBAJO_SURFACE_04_芝_条件戦,uma_start_shisu+rotation+kyakushitsu,0.0|2.0|2,191,191,7.85,57.96,71.19,191,26.7,58.69,70.74,80.46,81.49
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,1|1|1.0,152,152,15.79,51.32,75.21,152,32.89,55.66,70.25,82.57,86.4
3,COURSE_27_北海道U字_芝,uma_deokure_ritsu+omo_tekisei_code+ichi_shisu_juni,0.0|2|1.0,172,172,17.44,91.86,84.96,172,32.56,73.66,69.99,80.87,85.71
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|3|0.4,155,155,3.23,164.71,108.08,155,13.55,111.74,68.99,83.81,86.34
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,3|00|-0.3,166,166,7.83,73.13,78.41,166,24.7,65.48,67.09,80.65,84.14
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|3|0.2,136,136,2.94,128.38,133.13,136,8.82,79.19,65.93,83.81,86.34
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,6|00|0.0,574,574,8.36,71.71,72.63,574,24.91,74.11,65.25,80.65,84.14
3,COURSE_27_右回り急坂U字_ダ,manken_shirushi+umakigo_code+uma_start_shisu,8|00|0.0,529,529,6.62,36.64,63.62,529,23.82,69.87,64.39,80.65,84.14
