segment,factors,combo_clb,oot_clb,oot_n_bins,oot_n_bets,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,f1_pass,f1_reason,has_shirushi,best_shirushi_clb,optimal_odds_t,optimal_rank_t,f2_pass,f2_reason,max_subset_clb,cross_gain,f3_pass,f3_reason,all_pass
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_keibajo+shirushi_code_5,83.19,81.41,20,7800,79.63,78.1,78.42,78.1,True,pass,True,71.42,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,omo_tekisei_code+shirushi_code_1+shirushi_code_2,83.19,78.53,11,2167,83.91,81.31,86.11,81.31,True,pass,True,69.8,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyori+shirushi_code_5,83.19,83.97,7,6414,80.65,75.17,76.78,75.17,True,pass,True,62.56,8.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_1+wakuban,83.18,80.4,9,7800,77.26,77.93,77.86,77.26,True,pass,True,72.53,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_ダ,bataiju_change_bin+prev1_chakujun+yoso_juni,83.17,70.32,5,3276,74.13,74.38,72.33,72.33,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,shirushi_code_4+shirushi_code_6+taikei_dou,83.16,81.94,2,2167,80.4,80.61,82.27,80.4,True,pass,True,68.0,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_1+shirushi_code_5,83.16,77.01,5,6282,78.93,80.71,78.56,78.56,True,pass,True,76.18,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,futan_juryo+shirushi_code_1+shirushi_code_2,83.15,62.43,5,2167,84.55,81.14,85.34,81.14,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_ninkijun_tansho+kyi_kyusha_rank,83.15,81.21,8,6282,75.75,73.92,74.72,73.92,True,pass,False,,,,True,no_shirushi_auto_pass,70.82,12.33,True,pass,True
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+shirushi_code_2+shirushi_code_5,83.15,80.15,15,6647,81.5,81.53,77.5,77.5,True,pass,True,72.46,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,chokyoshi_rank+shirushi_code_6+taikei_dou,83.15,,0,0,,,,,False,insufficient_oot_bins,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_bataiju_bin+shirushi_code_6,83.14,86.84,6,6282,80.5,78.37,78.69,78.37,True,pass,True,70.57,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+gekiso_juni+shirushi_code_4,83.14,74.38,16,6414,80.92,73.99,75.12,73.99,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,hizume_code+prev1_chakujun+shirushi_code_4,83.14,68.27,10,6414,80.9,74.82,74.48,74.48,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,dochu_sa+moshoku_code+yoso_juni,83.14,84.68,5,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,73.83,9.31,True,pass,True
KEIBAJO_SURFACE_08_芝,prev1_kyakushitsu+shirushi_code_6+yoso_juni,83.14,64.56,14,6414,83.23,76.36,76.35,76.35,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+manken_shirushi+prev1_corner4_bin,83.13,72.47,6,6647,74.53,77.6,75.48,74.53,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_sa+prev1_chakujun,83.13,76.56,7,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,73.1,10.03,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_6+tenkai_kigo_code,83.11,80.59,8,2167,80.0,80.89,81.58,80.0,True,pass,True,72.08,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+shirushi_code_2+ten_shisu_juni,83.1,62.01,2,6282,78.32,80.2,79.4,78.32,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_ninkijun_tansho+shirushi_code_4,83.1,69.41,3,5189,75.62,77.08,77.59,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+sanchimei+shirushi_code_2,83.1,79.39,8,7800,77.8,79.05,80.3,77.8,True,pass,True,76.72,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_tansho+kijun_odds_tansho+shirushi_code_4,83.1,69.41,3,5189,75.62,77.08,77.59,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_juni+prev1_chakujun,83.09,76.7,16,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,73.1,9.99,True,pass,True
KEIBAJO_SURFACE_01_ダ,barei+kijun_ninkijun_fukusho+shirushi_code_6,83.09,76.04,8,2167,80.0,80.89,81.58,80.0,True,pass,True,66.32,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+ten_shisu_juni+yoso_juni,83.08,76.89,3,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,70.9,12.18,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+omo_tekisei_code+shirushi_code_2,83.07,72.09,11,6414,81.65,79.91,78.09,78.09,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,bac_tosu+class_code+goal_sa,83.07,66.5,6,3276,74.13,74.3,72.43,72.43,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,shirushi_code_2+shirushi_code_3+yoso_juni,83.06,76.32,10,6414,82.7,78.18,79.0,78.18,True,pass,True,69.91,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,manken_shirushi+prev1_corner4_bin+shirushi_code_1,83.06,72.49,3,6282,77.02,79.9,84.51,77.02,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,goal_juni+goal_sa+prev2_chakujun,83.06,75.3,5,3276,74.53,74.27,72.58,72.58,True,pass,False,,,,True,no_shirushi_auto_pass,84.19,-1.13,False,no_cross_gain,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+kijun_odds_fukusho+shirushi_code_1,83.06,82.3,7,6282,77.75,79.24,78.8,77.75,True,pass,True,67.74,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_ダ,joken_class_code+kohan_3f_sa+prev1_bataiju_bin,83.06,46.09,2,2912,73.53,75.64,74.53,73.53,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+kijun_ninkijun_fukusho+kyori_tekisei,83.05,68.4,7,6282,75.75,73.86,77.19,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+kyori,83.05,75.23,8,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,73.62,9.43,True,pass,True
KEIBAJO_SURFACE_03_芝,goal_sa+kyori+shirushi_code_1,83.04,79.43,3,4400,76.61,76.9,75.62,75.62,True,pass,True,74.17,15.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho+prev1_keibajo+yoso_juni,83.04,82.55,9,6647,74.29,75.84,73.38,73.38,True,pass,False,,,,True,no_shirushi_auto_pass,71.67,11.37,True,pass,True
KEIBAJO_SURFACE_10_ダ,prev1_bataiju_bin+shirushi_code_4+shirushi_code_6,83.02,54.3,6,2912,69.99,79.16,78.15,69.99,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyori_tekisei+prev3_chakujun,83.02,84.79,4,6282,76.81,74.25,77.77,74.25,True,pass,False,,,,True,no_shirushi_auto_pass,71.61,11.41,True,pass,True
KEIBAJO_SURFACE_10_芝,barei+goal_juni+kohan_3f_sa,83.02,72.45,5,4996,73.15,73.95,73.6,73.15,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_fukusho+kijun_odds_tansho+shirushi_code_4,83.01,69.41,3,5189,75.62,77.08,77.59,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+prev1_kyakushitsu+taikei_tomo,83.01,77.48,27,7800,74.25,74.54,74.31,74.25,True,pass,False,,,,True,no_shirushi_auto_pass,71.71,11.3,True,pass,True
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_ninkijun_fukusho+shirushi_code_4,83.01,69.41,3,5189,75.62,77.08,77.59,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+omo_tekisei_code+shirushi_code_3,83.01,83.34,4,2167,80.64,77.53,80.36,77.53,True,pass,True,69.99,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+prev1_chakujun+prev1_kyakushitsu,83.0,77.43,19,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,69.3,13.7,True,pass,True
KEIBAJO_SURFACE_08_芝,gekiso_juni+kyori_tekisei+yoso_juni,83.0,75.69,14,6414,74.86,74.51,74.68,74.51,True,pass,False,,,,True,no_shirushi_auto_pass,71.99,11.01,True,pass,True
KEIBAJO_SURFACE_08_芝,manken_shirushi+omo_tekisei_code+shirushi_code_1,83.0,73.51,22,6414,80.06,78.34,79.26,78.34,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyori+shirushi_code_4,83.0,76.97,24,6282,80.03,78.18,78.51,78.18,True,pass,True,69.72,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+omo_tekisei_code+yoso_juni,82.99,75.3,30,6414,75.4,74.75,74.95,74.75,True,pass,False,,,,True,no_shirushi_auto_pass,70.9,12.09,True,pass,True
KEIBAJO_SURFACE_09_ダ,manken_shirushi+prev1_kyakushitsu+shirushi_code_2,82.99,74.44,9,6519,84.18,84.89,80.85,80.85,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+prev3_chakujun+shirushi_code_5,82.99,71.14,2,6282,80.07,80.0,77.65,77.65,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+goal_juni+kijun_ninkijun_tansho,82.98,78.33,24,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,72.88,10.1,True,pass,True
KEIBAJO_SURFACE_07_ダ,manken_shirushi+shirushi_code_1+shirushi_code_6,82.98,81.68,5,6282,79.76,81.66,83.96,79.76,True,pass,True,75.32,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_芝,kohan_3f_sa+pace_yoso+ten_shisu_juni,82.97,74.59,3,2257,74.39,73.3,75.26,73.3,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,bac_tosu+goal_sa+shirushi_code_1,82.97,85.57,3,3276,77.5,74.14,74.59,74.14,True,pass,True,82.35,15.0,5.0,True,pass,78.08,4.89,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+kyori_tekisei+shirushi_code_6,82.97,77.14,6,2167,80.0,80.89,84.95,80.0,True,pass,True,70.05,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,prev1_corner4_bin+shirushi_code_1+ten_shisu_juni,82.96,65.16,14,6282,78.28,79.12,79.32,78.28,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,shirushi_code_2+shirushi_code_3+yoso_juni,82.96,85.02,8,6647,80.61,80.53,76.23,76.23,True,pass,True,70.01,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_kyakushitsu+wakuban,82.96,81.41,8,6647,74.29,75.84,73.38,73.38,True,pass,False,,,,True,no_shirushi_auto_pass,71.63,11.33,True,pass,True
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+kijun_odds_fukusho+yoso_juni,82.95,86.9,6,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,82.21,0.74,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_2+tenkai_kigo_code,82.94,82.18,9,6414,82.39,78.52,79.03,78.52,True,pass,True,73.1,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_芝,bac_juryo_shubetsu_code+shirushi_code_5+shirushi_code_6,82.94,74.49,14,3102,78.01,82.64,80.16,78.01,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_odds_fukusho+shirushi_code_3,82.94,82.16,5,6282,78.56,79.73,79.13,78.56,True,pass,True,72.41,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+moshoku_code+yoso_juni,82.94,81.28,6,6647,74.03,75.25,73.12,73.12,True,pass,False,,,,True,no_shirushi_auto_pass,73.99,8.95,True,pass,True
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+goal_sa+kyakushitsu,82.93,78.0,3,2167,75.19,75.9,75.5,75.19,True,pass,False,,,,True,no_shirushi_auto_pass,74.23,8.7,True,pass,True
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+goal_sa+kyakushitsu,82.93,78.0,3,2167,75.19,75.9,75.5,75.19,True,pass,False,,,,True,no_shirushi_auto_pass,74.23,8.7,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+kyakushitsu+shirushi_code_6,82.92,79.02,5,2167,80.0,80.89,81.58,80.0,True,pass,True,69.99,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+manken_shirushi+moshoku_code,82.92,75.84,9,7800,72.74,75.69,78.13,72.74,True,pass,False,,,,True,no_shirushi_auto_pass,76.07,6.85,True,pass,True
KEIBAJO_SURFACE_09_芝,shirushi_code_2+shirushi_code_5+wakuban,82.91,68.82,3,5189,79.02,81.21,78.53,78.53,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_sa+kijun_ninkijun_fukusho+kyori_tekisei,82.9,63.36,4,6282,75.75,73.86,77.19,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,class_code+goal_juni+goal_sa,82.9,82.25,3,3276,74.13,74.3,72.43,72.43,True,pass,False,,,,True,no_shirushi_auto_pass,71.27,11.63,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+manken_shirushi+moshoku_code,82.9,72.91,8,6414,74.97,77.61,76.86,74.97,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_10_芝,barei+prev1_chakujun+yoso_juni,82.9,80.67,3,4996,72.85,74.61,73.56,72.85,True,pass,False,,,,True,no_shirushi_auto_pass,70.33,12.57,True,pass,True
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+goal_juni+omo_tekisei_code,82.89,77.12,29,7800,74.03,74.46,74.42,74.03,True,pass,False,,,,True,no_shirushi_auto_pass,72.93,9.96,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+moshoku_code+shirushi_code_6,82.88,77.57,6,2167,80.0,80.89,81.58,80.0,True,pass,True,64.07,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+goal_sa+ls_shisu_juni,82.87,64.07,14,7800,74.17,73.65,73.35,73.35,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_sa+prev1_kyakushitsu,82.87,83.26,5,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,74.11,8.76,True,pass,True
KEIBAJO_SURFACE_10_芝,goal_sa+manken_shirushi+tenko_code,82.87,77.58,5,4996,76.16,77.07,75.66,75.66,True,pass,False,,,,True,no_shirushi_auto_pass,77.2,5.67,True,pass,True
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+ls_shisu_juni+shirushi_code_1,82.86,85.26,6,6282,77.75,79.24,78.8,77.75,True,pass,True,62.05,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+kijun_ninkijun_tansho,82.86,73.81,4,6282,75.75,73.86,74.71,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+prev1_corner4_bin,82.85,80.89,16,7800,74.18,74.22,74.34,74.18,True,pass,False,,,,True,no_shirushi_auto_pass,71.93,10.92,True,pass,True
KEIBAJO_SURFACE_08_芝,bac_grade+shirushi_code_2+shirushi_code_5,82.85,84.53,4,6414,84.22,76.46,77.85,76.46,True,pass,True,67.17,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyi_kyusha_rank+shirushi_code_1,82.84,74.25,21,6414,80.83,76.52,77.69,76.52,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+prev3_chakujun+shirushi_code_5,82.84,71.14,2,6282,80.07,80.0,77.65,77.65,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+ls_shisu_juni+shirushi_code_3,82.84,70.33,16,6414,81.21,75.8,76.56,75.8,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,manken_shirushi+shirushi_code_2+shirushi_code_4,82.83,85.03,5,6414,83.91,78.55,79.43,78.55,True,pass,True,67.56,5.0,7.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_3+shirushi_code_4,82.83,71.62,21,6903,81.65,79.13,79.93,79.13,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+shirushi_code_1+yoso_juni,82.83,84.06,8,6414,80.83,76.52,77.69,76.52,True,pass,True,69.7,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,hobokusaki_rank+kishu_shisu+shirushi_code_5,82.82,68.29,30,6414,80.82,75.51,77.05,75.51,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+prev1_keibajo+shirushi_code_2,82.81,83.56,7,6903,80.68,79.82,79.76,79.76,True,pass,True,70.39,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+manken_shirushi+yoso_juni,82.81,72.44,26,6414,74.97,77.61,76.86,74.97,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+kyori+shirushi_code_1,82.8,69.4,5,6282,77.75,79.24,78.8,77.75,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_05_芝,joa_odds_shisu+kijun_odds_tansho+kishu_shisu,82.8,81.89,37,6903,74.65,74.36,75.03,74.36,True,pass,False,,,,True,no_shirushi_auto_pass,82.8,0.0,True,pass,True
KEIBAJO_SURFACE_09_芝,shirushi_code_2+shirushi_code_4+wakuban,82.8,76.59,5,5189,78.43,81.39,78.81,78.43,True,pass,True,65.76,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+kohan_3f_juni+shirushi_code_1,82.8,73.78,5,6282,77.75,79.24,78.8,77.75,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_corner4_bin+yy_int,82.8,68.2,94,6282,76.23,73.75,75.26,73.75,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_odds_fukusho+shirushi_code_5,82.79,81.63,3,6282,78.56,79.28,77.86,77.86,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,shirushi_code_1+shirushi_code_6+ten_shisu_juni,82.78,77.04,6,6282,80.12,80.62,79.46,79.46,True,pass,True,68.64,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_芝,bac_shubetsu+goal_juni+shirushi_code_1,82.78,77.44,7,4400,76.61,76.9,75.62,75.62,True,pass,True,68.55,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,futan_juryo+kijun_ninkijun_tansho+yoso_juni,82.78,71.87,14,6647,74.03,75.25,73.12,73.12,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori_tekisei+shirushi_code_5,82.77,75.83,31,6414,80.65,75.17,77.25,75.17,True,pass,True,68.55,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyori_tekisei+shirushi_code_5,82.77,74.7,9,6414,80.65,75.17,77.25,75.17,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+shirushi_code_2+yoso_juni,82.76,74.3,26,6414,82.39,78.61,79.03,78.61,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kyori_tekisei+shirushi_code_4+ten_shisu_juni,82.76,76.78,4,6282,80.03,78.18,81.11,78.18,True,pass,True,69.84,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_芝,gekiso_juni+kijun_ninkijun_tansho+shirushi_code_4,82.76,77.55,8,3102,74.69,80.25,82.31,74.69,True,pass,True,66.37,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_2+shirushi_code_3,82.76,73.11,6,7800,79.02,79.32,80.27,79.02,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,shirushi_code_4+shirushi_code_6+wakuban,82.75,69.45,29,6414,83.12,74.67,76.54,74.67,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_1+shirushi_code_4,82.74,79.13,7,6414,82.69,75.13,77.13,75.13,True,pass,True,72.28,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+kyori+shirushi_code_5,82.73,76.09,7,6282,78.56,79.28,77.86,77.86,True,pass,True,69.61,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+manken_shirushi+shirushi_code_2,82.73,79.07,3,6282,76.96,80.56,84.03,76.96,True,pass,True,72.73,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_1+shutoku_shokin_ruikei,82.72,71.99,9,6414,80.83,76.44,77.69,76.44,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+kyori,82.72,67.69,17,6414,74.86,74.51,74.31,74.31,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_tosu+omo_tekisei_code+shirushi_code_1,82.71,72.68,19,6414,80.99,77.3,77.44,77.3,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+kyori+shirushi_code_1,82.71,77.74,10,6282,77.75,79.24,78.8,77.75,True,pass,True,69.82,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_sa+shirushi_code_5,82.7,88.11,4,6414,80.65,75.17,76.78,75.17,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_bataiju_bin+shirushi_code_4,82.7,81.71,23,7800,77.06,77.7,75.93,75.93,True,pass,True,69.8,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+shirushi_code_1+shirushi_code_2,82.7,77.75,21,8946,80.38,81.61,79.93,79.93,True,pass,True,70.94,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
